,ID do pedido/ajuste,Valor total a ser liquidado,Data do demonstrativo
691,582620843789747814,8.33,2026/02/24
692,582620342825813002,29.36,2026/02/24
693,582619215541666878,15.52,2026/02/24
694,582619215541666878,15.52,2026/02/24
695,582618179381659490,-1.09,2026/02/24
696,582618179381659490,-1.1,2026/02/24
697,582618179381659490,-1.09,2026/02/24
698,582618179381659490,-1.1,2026/02/24
699,582616990135452733,31.86,2026/02/24
700,582608988831974721,15.88,2026/02/24
701,582608256838108458,15.88,2026/02/24
702,582607849026979692,7.67,2026/02/24
703,582607591308887406,44.98,2026/02/24
704,582607451565819237,38.86,2026/02/24
705,582607166729783243,15.88,2026/02/24
706,582606920116634823,15.88,2026/02/24
707,582606921287828540,15.88,2026/02/24
708,582606912511903095,15.88,2026/02/24
709,582606878858184037,33.06,2026/02/24
710,582606863134983449,15.88,2026/02/24
711,582606793768732634,15.52,2026/02/24
712,582606793768732634,15.52,2026/02/24
713,582606793768732634,15.52,2026/02/24
714,582606767142765583,15.88,2026/02/24
715,582606755792323851,15.52,2026/02/24
716,582606755792323851,15.52,2026/02/24
717,582606724368861041,15.88,2026/02/24
718,582606599860946234,15.88,2026/02/24
719,582604089308447962,15.52,2026/02/24
720,582604089308447962,15.52,2026/02/24
721,582603930081789890,15.52,2026/02/24
722,582603930081789890,15.52,2026/02/24
723,582595120849061705,7.71,2026/02/24
724,582594697680815630,29.74,2026/02/24
725,582594333767861723,31.86,2026/02/24
726,582593768435123834,16.87,2026/02/24
727,582593619630458837,26.06,2026/02/24
728,582580472106485755,29.77,2026/02/24
729,582580472106485755,29.78,2026/02/24
730,582577316363469973,-10.8,2026/02/24
731,582567635789973492,30.66,2026/02/24
732,582566804855489919,30.66,2026/02/24
733,582566785808828227,15.88,2026/02/24
734,582566155725538845,15.88,2026/02/24
735,582566080100009979,15.52,2026/02/24
736,582566080100009979,15.52,2026/02/24
737,582566048757286255,15.52,2026/02/24
738,582566048757286255,15.52,2026/02/24
739,582565571815900561,35.54,2026/02/24
740,582551379241764230,15.88,2026/02/24
741,582551385576015728,15.52,2026/02/24
742,582551385576015728,15.52,2026/02/24
743,582551385576015728,15.52,2026/02/24
744,582549938941364113,40.2,2026/02/24
745,582506970144081711,30.69,2026/02/24
746,582506970144081711,30.69,2026/02/24
747,582506970144081711,30.69,2026/02/24
748,582506970144081711,30.68,2026/02/24
749,582506970144081711,30.69,2026/02/24
750,582487172329015049,-37.3,2026/02/24
751,582471699568821260,-2.28,2026/02/24
752,582456433329342311,32.84,2026/02/24
753,582321619968427270,36.57,2026/02/24
754,582731436971427439,0.0,2026/02/23
755,7609727911458096917,39.33,2026/02/23
756,582718835227264120,0.0,2026/02/23
757,582714657562199403,0.0,2026/02/23
758,582659657897247999,27.26,2026/02/23
759,582659442442208516,15.4,2026/02/23
760,582659397758387665,15.4,2026/02/23
761,582658737908778615,15.4,2026/02/23
762,582656676060300492,15.4,2026/02/23
763,582656368678110371,30.14,2026/02/23
764,582655862814049819,15.4,2026/02/23
765,582654848129730475,15.4,2026/02/23
766,582654251006134177,15.4,2026/02/23
767,582654114099528830,15.07,2026/02/23
768,582654114099528830,26.67,2026/02/23
769,582653659898610710,15.4,2026/02/23
770,582653511438272286,15.4,2026/02/23
771,582653317952537825,15.4,2026/02/23
772,582653066614572442,15.4,2026/02/23
773,582652961306871484,15.4,2026/02/23
774,582652892317255542,17.77,2026/02/23
775,582652869146870840,15.4,2026/02/23
776,582652806109824437,15.85,2026/02/23
777,582652590480131839,15.4,2026/02/23
778,582652600828790567,15.4,2026/02/23
779,582652604793455861,15.4,2026/02/23
780,582652542761206928,15.4,2026/02/23
781,582652453527389982,15.4,2026/02/23
782,582652451029091571,15.4,2026/02/23
783,582652343737877754,7.71,2026/02/23
784,582652327436781391,15.4,2026/02/23
785,582652305623582107,15.4,2026/02/23
786,582652288940803151,15.4,2026/02/23
787,582652163500771307,15.4,2026/02/23
788,582651945789851454,15.4,2026/02/23
789,582651630894221207,27.26,2026/02/23
790,582651662699627976,26.06,2026/02/23
791,582651614875190782,15.4,2026/02/23
792,582651383845455696,34.34,2026/02/23
793,582651332020176184,15.4,2026/02/23
794,582651209860482685,27.26,2026/02/23
795,582651135898060717,36.74,2026/02/23
796,582651112209417900,30.66,2026/02/23
797,582651067313653427,31.86,2026/02/23
798,582651043418376103,31.86,2026/02/23
799,582650940067776358,15.4,2026/02/23
800,582650927396586877,31.86,2026/02/23
801,582650796784583891,27.26,2026/02/23
802,582650720374392233,15.4,2026/02/23
803,582650628662592959,15.4,2026/02/23
804,582650612017169739,15.4,2026/02/23
805,582650531004187699,30.14,2026/02/23
806,582650486795831171,27.26,2026/02/23
807,582650437771888270,9.93,2026/02/23
808,582650437771888270,9.93,2026/02/23
809,582650437771888270,9.92,2026/02/23
810,582650406784894870,17.05,2026/02/23
811,582650319839135193,15.4,2026/02/23
812,582650337341507509,15.4,2026/02/23
813,582650192002582415,30.14,2026/02/23
814,582649752312251617,14.57,2026/02/23
815,582649752312251617,22.8,2026/02/23
816,582648790007711514,-10.8,2026/02/23
817,582648240071214846,-10.8,2026/02/23
818,582648871883998413,25.19,2026/02/23
819,582648685250446604,15.4,2026/02/23
820,582647427387590393,31.86,2026/02/23
821,582646733720881004,10.66,2026/02/23
822,582646318066467989,10.15,2026/02/23
823,582644940746228757,15.4,2026/02/23
824,582644968823162815,15.4,2026/02/23
825,582644980232652135,15.4,2026/02/23
826,582644954901219103,15.34,2026/02/23
827,582644894677238923,25.19,2026/02/23
828,582644858632767472,15.4,2026/02/23
829,582644776096466136,15.92,2026/02/23
830,582644542145333091,15.4,2026/02/23
831,582644559580792002,15.58,2026/02/23
832,582644559580792002,15.57,2026/02/23
833,582644547543795005,15.4,2026/02/23
834,582644545570768838,15.41,2026/02/23
835,582644545570768838,14.91,2026/02/23
836,582644545570768838,15.41,2026/02/23
837,582644545570768838,15.41,2026/02/23
838,582644545570768838,15.41,2026/02/23
839,582644545570768838,15.41,2026/02/23
840,582644545570768838,15.41,2026/02/23
841,582644499101746278,15.92,2026/02/23
842,582644543819384619,15.4,2026/02/23
843,582644511003870473,15.92,2026/02/23
844,582644515941483597,15.4,2026/02/23
845,582644481137411181,15.92,2026/02/23
846,582644504806066142,15.4,2026/02/23
847,582644368123529023,15.4,2026/02/23
848,582644350609753744,15.4,2026/02/23
849,582644315901888095,15.07,2026/02/23
850,582644315901888095,15.58,2026/02/23
851,582644297739437517,15.58,2026/02/23
852,582644297739437517,31.16,2026/02/23
853,582644188968027877,15.4,2026/02/23
854,582644224867665001,15.07,2026/02/23
855,582644224867665001,15.58,2026/02/23
856,582644159620482137,15.92,2026/02/23
857,582644047426126920,31.15,2026/02/23
858,582644091438924800,15.92,2026/02/23
859,582644021869643718,15.58,2026/02/23
860,582644021869643718,15.57,2026/02/23
861,582643976935212871,15.4,2026/02/23
862,582643926212183415,15.4,2026/02/23
863,582640522698131090,35.54,2026/02/23
864,582640507395933480,30.14,2026/02/23
865,582640445097608730,15.4,2026/02/23
866,582640280472224793,14.72,2026/02/23
867,582640146576344936,30.14,2026/02/23
868,582640016401991371,15.92,2026/02/23
869,582639933277701757,15.07,2026/02/23
870,582639933277701757,15.58,2026/02/23
871,582639651439216233,30.82,2026/02/23
872,582639651439216233,29.81,2026/02/23
873,582639607393453889,15.92,2026/02/23
874,582639514806093076,15.92,2026/02/23
875,582639431563970131,15.92,2026/02/23
876,582639363766584634,15.58,2026/02/23
877,582639363766584634,15.57,2026/02/23
878,582639278196098818,15.4,2026/02/23
879,582639251565217774,31.15,2026/02/23
880,582639165312566664,15.4,2026/02/23
881,582638991362983297,15.92,2026/02/23
882,582638764253611834,15.57,2026/02/23
883,582638764253611834,15.58,2026/02/23
884,582638761682240587,15.07,2026/02/23
885,582638761682240587,15.58,2026/02/23
886,582638674018862288,15.58,2026/02/23
887,582638674018862288,15.07,2026/02/23
888,582638674018862288,15.58,2026/02/23
889,582638548910638506,15.4,2026/02/23
890,582638532669965851,31.15,2026/02/23
891,582638510418593130,15.92,2026/02/23
892,582638536157661056,15.4,2026/02/23
893,582638485544011585,15.92,2026/02/23
894,582638470308857294,15.58,2026/02/23
895,582638470308857294,15.57,2026/02/23
896,582638362481362748,14.72,2026/02/23
897,582638375435600950,15.07,2026/02/23
898,582638375435600950,15.58,2026/02/23
899,582638368059065837,15.4,2026/02/23
900,582638348521866517,15.4,2026/02/23
901,582638239398790781,15.58,2026/02/23
902,582638239398790781,15.57,2026/02/23
903,582638109651404070,15.57,2026/02/23
904,582638109651404070,15.58,2026/02/23
905,582638022853363403,17.64,2026/02/23
906,582638036097861462,15.92,2026/02/23
907,582638021205263408,15.4,2026/02/23
908,582638036805125796,15.27,2026/02/23
909,582638036805125796,15.77,2026/02/23
910,582638036805125796,15.78,2026/02/23
911,582638036805125796,15.77,2026/02/23
912,582638036805125796,15.78,2026/02/23
913,582638036805125796,15.77,2026/02/23
914,582637949488236008,15.4,2026/02/23
915,582637949664331540,15.58,2026/02/23
916,582637949664331540,15.07,2026/02/23
917,582637962171745342,15.92,2026/02/23
918,582637985673675982,15.92,2026/02/23
919,582637926669387298,15.92,2026/02/23
920,582637835629659875,15.41,2026/02/23
921,582637835629659875,15.41,2026/02/23
922,582637835629659875,15.41,2026/02/23
923,582637835629659875,14.9,2026/02/23
924,582637835629659875,30.82,2026/02/23
925,582637845622261390,15.92,2026/02/23
926,582637911277929732,15.92,2026/02/23
927,582637827336210129,15.4,2026/02/23
928,582637823425808015,15.07,2026/02/23
929,582637823425808015,15.58,2026/02/23
930,582637782728869181,15.92,2026/02/23
931,582637802230941639,15.07,2026/02/23
932,582637802230941639,15.58,2026/02/23
933,582637717052229528,14.72,2026/02/23
934,582637725848733560,31.15,2026/02/23
935,582637674568189282,15.58,2026/02/23
936,582637674568189282,15.57,2026/02/23
937,582637685867251278,15.41,2026/02/23
938,582637685867251278,15.41,2026/02/23
939,582637685867251278,15.41,2026/02/23
940,582637685867251278,15.41,2026/02/23
941,582637663893226674,15.07,2026/02/23
942,582637663893226674,15.58,2026/02/23
943,582637655897310898,15.4,2026/02/23
944,582637639317357613,15.92,2026/02/23
945,582637591043999048,31.16,2026/02/23
946,582637591043999048,15.07,2026/02/23
947,582637600707413034,15.07,2026/02/23
948,582637600707413034,15.58,2026/02/23
949,582637548279137955,15.4,2026/02/23
950,582637598165206550,15.92,2026/02/23
951,582637554473403764,15.58,2026/02/23
952,582637554473403764,15.58,2026/02/23
953,582637554473403764,15.07,2026/02/23
954,582637564989244884,15.92,2026/02/23
955,582637550680310885,15.88,2026/02/23
956,582637527491512026,15.92,2026/02/23
957,582637458183587103,15.92,2026/02/23
958,582637493246723242,17.64,2026/02/23
959,582637467843004359,31.15,2026/02/23
960,582637435021460503,15.41,2026/02/23
961,582637435021460503,15.41,2026/02/23
962,582637435021460503,15.41,2026/02/23
963,582637435021460503,14.9,2026/02/23
964,582637440416974357,9.07,2026/02/23
965,582637463450780746,15.4,2026/02/23
966,582637472184174427,15.58,2026/02/23
967,582637472184174427,15.57,2026/02/23
968,582637429445134335,15.58,2026/02/23
969,582637429445134335,15.07,2026/02/23
970,582637398799845236,15.4,2026/02/23
971,582637370084460416,15.4,2026/02/23
972,582637352484702077,30.14,2026/02/23
973,582637323373414306,15.92,2026/02/23
974,582637313688372576,15.4,2026/02/23
975,582637273883248192,15.4,2026/02/23
976,582637289387165181,15.4,2026/02/23
977,582637259886527849,15.92,2026/02/23
978,582637307422803452,15.4,2026/02/23
979,582637244540028726,15.07,2026/02/23
980,582637244540028726,15.58,2026/02/23
981,582637231270823535,15.92,2026/02/23
982,582637180716549748,15.07,2026/02/23
983,582637180716549748,15.58,2026/02/23
984,582637121806173285,15.58,2026/02/23
985,582637121806173285,15.07,2026/02/23
986,582637129353036879,15.58,2026/02/23
987,582637129353036879,15.57,2026/02/23
988,582637128424522860,15.4,2026/02/23
989,582637062370920281,15.07,2026/02/23
990,582637062370920281,15.58,2026/02/23
991,582637064983250641,15.92,2026/02/23
992,582569490909529996,15.57,2026/02/23
993,582569490909529996,15.58,2026/02/23
994,582569489275716668,15.4,2026/02/23
995,582637010228774145,15.4,2026/02/23
996,582636992932251035,15.92,2026/02/23
997,582636961634092358,16.75,2026/02/23
998,582636931396699581,15.4,2026/02/23
999,582636909250446905,15.92,2026/02/23
1000,582636908064573263,17.3,2026/02/23
1001,582636908064573263,17.3,2026/02/23
1002,582636908064573263,17.29,2026/02/23
1003,582636868901897220,15.58,2026/02/23
1004,582636868901897220,15.58,2026/02/23
1005,582636868901897220,15.07,2026/02/23
1006,582636845772408618,15.58,2026/02/23
1007,582636845772408618,15.57,2026/02/23
1008,582636460660000277,15.88,2026/02/23
1009,582636100045080547,17.82,2026/02/23
1010,582635885178160600,15.92,2026/02/23
1011,582635748988520030,15.58,2026/02/23
1012,582635748988520030,15.57,2026/02/23
1013,582635735630776226,7.71,2026/02/23
1014,582635605258372682,15.92,2026/02/23
1015,582635600451372184,17.44,2026/02/23
1016,582635600451372184,17.43,2026/02/23
1017,582635542316549200,15.4,2026/02/23
1018,582635552716064351,17.64,2026/02/23
1019,582635540412008010,15.4,2026/02/23
1020,582635458457667261,17.29,2026/02/23
1021,582635458457667261,17.3,2026/02/23
1022,582635480514201079,15.58,2026/02/23
1023,582635480514201079,15.57,2026/02/23
1024,582635437853542232,15.0,2026/02/23
1025,582635437853542232,15.52,2026/02/23
1026,582635414366291473,15.4,2026/02/23
1027,582635426450146587,37.05,2026/02/23
1028,582635381981677038,15.07,2026/02/23
1029,582635381981677038,15.58,2026/02/23
1030,582635393628734939,15.92,2026/02/23
1031,582635379205703136,15.92,2026/02/23
1032,582635295234950891,15.4,2026/02/23
1033,582635046924289449,17.05,2026/02/23
1034,582634482054629069,10.68,2026/02/23
1035,582634285961152149,15.4,2026/02/23
1036,582633961235514657,15.58,2026/02/23
1037,582633961235514657,15.57,2026/02/23
1038,582632559262729271,15.4,2026/02/23
1039,582630328540103862,15.92,2026/02/23
1040,582630335095866601,9.53,2026/02/23
1041,582629135099004711,15.58,2026/02/23
1042,582629135099004711,15.58,2026/02/23
1043,582629135099004711,15.58,2026/02/23
1044,582624205916767950,31.86,2026/02/23
1045,582623713588839520,7.71,2026/02/23
1046,582623170712470656,15.52,2026/02/23
1047,582623170712470656,15.52,2026/02/23
1048,582622861858998214,15.52,2026/02/23
1049,582622861858998214,15.52,2026/02/23
1050,582622724730160728,30.66,2026/02/23
1051,582622689386137598,30.66,2026/02/23
1052,582622633814885941,15.88,2026/02/23
1053,582622571576984995,31.86,2026/02/23
1054,582622463568544943,34.49,2026/02/23
1055,582622456583456444,31.76,2026/02/23
1056,582622368584860812,15.88,2026/02/23
1057,582622296247469550,15.52,2026/02/23
1058,582622296247469550,15.52,2026/02/23
1059,582622175562728818,15.88,2026/02/23
1060,582622073026938308,8.63,2026/02/23
1061,582621869568329708,15.88,2026/02/23
1062,582621828025385987,15.88,2026/02/23
1063,582621777156867941,15.88,2026/02/23
1064,582621765265294399,15.88,2026/02/23
1065,582566963578045509,15.88,2026/02/23
1066,582621649940612406,15.52,2026/02/23
1067,582621649940612406,15.52,2026/02/23
1068,582621588003784513,15.88,2026/02/23
1069,582621392225929171,17.64,2026/02/23
1070,582621337555011539,15.88,2026/02/23
1071,582621208276797182,29.82,2026/02/23
1072,582621149525870418,7.71,2026/02/23
1073,582621067737269545,7.71,2026/02/23
1074,582620990472750145,15.88,2026/02/23
1075,582620968029489072,15.88,2026/02/23
1076,582620203192714699,23.92,2026/02/23
1077,582619776277185662,8.57,2026/02/23
1078,582619759852160105,15.88,2026/02/23
1079,582619028823311867,8.63,2026/02/23
1080,582619010147255365,15.52,2026/02/23
1081,582619010147255365,15.52,2026/02/23
1082,582619089286628859,15.88,2026/02/23
1083,582616333301155514,7.67,2026/02/23
1084,582616126653368077,30.9,2026/02/23
1085,582615975091013086,29.36,2026/02/23
1086,582615713789871112,15.34,2026/02/23
1087,582615713789871112,15.35,2026/02/23
1088,582615713789871112,15.34,2026/02/23
1089,582615713789871112,15.35,2026/02/23
1090,582613791893522264,7.71,2026/02/23
1091,582609576786429895,26.9,2026/02/23
1092,582608734814307655,15.79,2026/02/23
1093,582608273606018798,15.88,2026/02/23
1094,582608273606018798,44.97,2026/02/23
1095,582607457887290769,15.88,2026/02/23
1096,582607377630856877,15.88,2026/02/23
1097,582607322380469520,15.88,2026/02/23
1098,582607210753787178,13.48,2026/02/23
1099,582607200048874697,31.32,2026/02/23
1100,582607200048874697,31.33,2026/02/23
1101,582607076174562559,15.88,2026/02/23
1102,582607024574007285,16.12,2026/02/23
1103,582607024574007285,16.12,2026/02/23
1104,582607024574007285,16.12,2026/02/23
1105,582607018487088201,15.52,2026/02/23
1106,582607018487088201,15.52,2026/02/23
1107,582606967929800330,15.88,2026/02/23
1108,582606920431404422,15.52,2026/02/23
1109,582606920431404422,15.52,2026/02/23
1110,582606897984145079,15.88,2026/02/23
1111,582606866010507188,15.34,2026/02/23
1112,582606866010507188,15.35,2026/02/23
1113,582606866010507188,15.34,2026/02/23
1114,582606866010507188,15.34,2026/02/23
1115,582606866010507188,15.35,2026/02/23
1116,582606811419936756,15.88,2026/02/23
1117,582606798837942170,15.88,2026/02/23
1118,582606733172180030,15.88,2026/02/23
1119,582606722556266302,15.88,2026/02/23
1120,582606685014492958,15.52,2026/02/23
1121,582606685014492958,15.52,2026/02/23
1122,582606715728659739,15.88,2026/02/23
1123,582603420511864259,-9.6,2026/02/23
1124,582603420506556194,-7.2,2026/02/23
1125,582603420502164918,-8.4,2026/02/23
1126,582603420501771910,-9.6,2026/02/23
1127,582603420507342738,-9.6,2026/02/23
1128,582604099997631500,44.05,2026/02/23
1129,582603422014146277,15.52,2026/02/23
1130,582603422014146277,15.52,2026/02/23
1131,582602835668927955,30.66,2026/02/23
